system,utt_id,speaker_id,age_band,duration,wer,cer,divergence,substitutions,deletions,insertions,hits,ref_words,hyp_words,speaking_rate
whisper-large-v3,5348024557568687_chunk_4_enhanced,S4259601800341381,control,16.1920208333,0.425,0.17204301075268819,0.2529569892473118,14,2,1,24,40,39,2.470352552767056
whisper-large-v3,5348024557568800_chunk_1_enhanced,S4256709200337394,control,4.406,1.2,0.37142857142857144,0.8285714285714285,5,0,1,0,5,6,1.1348161597821154
whisper-large-v3,5348024557568809_chunk_2_enhanced,S4256709200337394,control,4.1930208333,0.6,0.1875,0.4125,6,0,0,4,10,10,2.38491541005051
whisper-large-v3,5348024557568809_chunk_3_enhanced,S4256709200337394,control,9.183,0.8,0.35454545454545455,0.4454545454545455,17,0,3,8,25,28,2.722421866492432
whisper-large-v3,5348024557568820_chunk_3_enhanced,S4256709200337394,control,4.8630208333,0.3125,0.136986301369863,0.175513698630137,4,1,0,11,16,15,3.2901360180154833
whisper-large-v3,5348024557568820_chunk_6_enhanced,S4256709200337394,control,8.3490208333,0.14285714285714285,0.0546875,0.08816964285714285,4,0,0,24,28,28,3.3536866848292233
whisper-large-v3,5348024557568823_chunk_4_enhanced,S4256709200337394,control,9.6280208333,0.38461538461538464,0.1724137931034483,0.21220159151193635,6,4,0,16,26,22,2.700451157113721
whisper-large-v3,5348024557568825_chunk_4_enhanced,S4256709200337394,control,19.552,0.39655172413793105,0.24896265560165975,0.1475890685362713,16,3,4,39,58,59,2.9664484451718494
whisper-large-v3,5348024557568883_chunk_1_enhanced,S4258938400366275,control,6.452,0.25,0.06779661016949153,0.1822033898305085,3,0,0,9,12,12,1.8598884066955983
whisper-large-v3,5348024557568900_chunk_1_enhanced,S4258938400366275,control,20.5080208333,0.42105263157894735,0.13496932515337423,0.2860833064255731,15,1,0,22,38,37,1.8529335575033798
whisper-large-v3,5348024557568921_chunk_1_enhanced,S4258938400366275,control,18.496,0.15217391304347827,0.07027027027027027,0.081903642773208,5,2,0,39,46,44,2.487024221453287
whisper-large-v3,5348024557568921_chunk_3_enhanced,S4258938400366275,control,13.39,0.22857142857142856,0.06666666666666667,0.16190476190476188,8,0,0,27,35,35,2.6138909634055265
whisper-large-v3,5348024557568924_chunk_2_enhanced,S4258938400366275,control,5.247,0.08333333333333333,0.016129032258064516,0.06720430107526881,1,0,0,11,12,12,2.287021154945683
whisper-large-v3,5348024557569408_chunk_4_enhanced,S4259290600339294,control,6.045,0.29411764705882354,0.13186813186813187,0.16224951519069167,5,0,0,12,17,17,2.812241521918941
whisper-large-v3,5348024557569411_chunk_1_enhanced,S4259290600339294,control,6.288,0.3,0.1134020618556701,0.1865979381443299,5,1,0,14,20,19,3.1806615776081424
whisper-large-v3,5348024557569411_chunk_4_enhanced,S4259290600339294,control,7.3960208333,0.5714285714285714,0.15,0.4214285714285714,7,1,0,6,14,13,1.892909757225954
whisper-large-v3,5348024557569412_chunk_1_enhanced,S4259290600339294,control,7.8800208333,0.4,0.10526315789473684,0.2947368421052632,9,0,1,16,25,26,3.1725804447563224
whisper-large-v3,5348024557569416_chunk_2_enhanced,S4259290600339294,control,18.7130208333,0.34,0.125,0.21500000000000002,14,1,2,35,50,51,2.6719363188558267
whisper-large-v3,5348024557569423_chunk_1_enhanced,S4259290600339294,control,8.012,0.11538461538461539,0.04,0.07538461538461538,2,1,0,23,26,25,3.2451323015476783
whisper-large-v3,5348024557569807_chunk_2_enhanced,S4256881600336277,control,7.3090208333,0.18181818181818182,0.057692307692307696,0.12412587412587413,4,0,0,18,22,22,3.0099791068822372
whisper-large-v3,5348024557569987_chunk_1_enhanced,S4256748800338244,control,13.646,0.42105263157894735,0.15469613259668508,0.26635649898226227,14,2,0,22,38,36,2.784698812838927
whisper-large-v3,5348024557569988_chunk_2_enhanced,S4256748800338244,control,15.8080208333,0.4418604651162791,0.3247422680412371,0.11711819707504195,8,10,1,25,43,34,2.7201381155457107
whisper-large-v3,5348024557569999_chunk_1_enhanced,S4256748800338244,control,10.1440208333,0.2857142857142857,0.09774436090225563,0.18796992481203006,7,0,1,21,28,29,2.7602466970576187
whisper-large-v3,5348024557570003_chunk_8_enhanced,S4256748800338244,control,10.542,0.5357142857142857,0.24647887323943662,0.2892354124748491,12,2,1,14,28,27,2.6560424966799467
whisper-large-v3,5348024557570040_chunk_2_enhanced,S4259502400390447,control,14.322,0.9333333333333333,0.7088607594936709,0.22447257383966246,8,6,0,1,15,9,1.0473397570171765
whisper-large-v3,5348024557570055_chunk_1_enhanced,S4259502400390447,control,10.2160208333,0.43478260869565216,0.12931034482758622,0.3054722638680659,6,2,2,15,23,23,2.251365808204846
whisper-large-v3,5348024557570068_chunk_6_enhanced,S4259502400390447,control,6.0560208333,0.2,0.05952380952380952,0.14047619047619048,4,0,0,16,20,20,3.3024985465748067
whisper-large-v3,5348024557570068_chunk_7_enhanced,S4259502400390447,control,14.188,0.19230769230769232,0.06306306306306306,0.12924462924462926,9,0,1,43,52,53,3.665069072455596
whisper-large-v3,5348024557570089_chunk_1_enhanced,S4258095000395503,control,1.181,1.0,0.5,0.5,1,0,0,0,1,1,0.8467400508044031
whisper-large-v3,5348024557570123_chunk_1_enhanced,S4258095000395503,control,9.7600208333,0.14285714285714285,0.15894039735099338,-0.016083254493850535,3,2,0,30,35,33,3.586057919116757
whisper-large-v3,5348024557570128_chunk_6_enhanced,S4258095000395503,control,14.7260208333,0.11904761904761904,0.035,0.08404761904761904,5,0,0,37,42,42,2.8520942945446106
whisper-large-v3,5348024557570129_chunk_3_enhanced,S4258095000395503,control,9.761,0.37037037037037035,0.1366906474820144,0.23367972288835595,8,0,2,19,27,29,2.7661100297100707
whisper-large-v3,5348024557570129_chunk_8_enhanced,S4258095000395503,control,8.4160208333,0.28,0.12727272727272726,0.15272727272727277,6,0,1,19,25,26,2.970524966036386
whisper-large-v3,5348024557570193_chunk_3_enhanced,S4257371000377309,control,5.3440208333,0.7272727272727273,0.3,0.4272727272727273,7,0,1,4,11,12,2.0583752090665715
whisper-large-v3,5348024557570194_chunk_5_enhanced,S4257371000377309,control,8.9150208333,0.6153846153846154,0.3684210526315789,0.2469635627530365,11,3,2,12,26,25,2.9164261627839396
whisper-large-v3,5348024557570199_chunk_4_enhanced,S4257371000377309,control,5.8250208333,0.29411764705882354,0.1282051282051282,0.16591251885369535,4,1,0,12,17,16,2.91844449771163
whisper-large-v3,5348024557570201_chunk_2_enhanced,S4257371000377309,control,5.1520208333,0.3125,0.13333333333333333,0.17916666666666667,5,0,0,11,16,16,3.1055775039930484
whisper-large-v3,5348024557570202_chunk_2_enhanced,S4257371000377309,control,17.3420208333,0.41935483870967744,0.1597222222222222,0.2596326164874552,12,1,0,18,31,30,1.7875656071450488
whisper-large-v3,5348024557570208_chunk_5_enhanced,S4257371000377309,control,1.791,0.75,0.42857142857142855,0.32142857142857145,3,0,0,1,4,4,2.233389168062535
whisper-large-v3,5348024557570208_chunk_7_enhanced,S4257371000377309,control,5.7260208333,0.375,0.15714285714285714,0.21785714285714286,5,1,0,10,16,15,2.7942615763727385
whisper-large-v3,5348024557570208_chunk_8_enhanced,S4257371000377309,control,11.488,0.24,0.16379310344827586,0.07620689655172413,5,0,1,20,25,26,2.1761838440111423
whisper-large-v3,5348024557570211_chunk_5_enhanced,S4257371000377309,control,2.848,0.2222222222222222,0.08571428571428572,0.1365079365079365,2,0,0,7,9,9,3.160112359550562
whisper-large-v3,5348024557570249_chunk_1_enhanced,S4259033000335355,control,4.6380208333,0.6,0.14814814814814814,0.45185185185185184,3,0,0,2,5,5,1.078046041557439
whisper-large-v3,5348024557570258_chunk_9_enhanced,S4259033000335355,control,11.53,0.07142857142857142,0.061946902654867256,0.009481668773704169,1,0,1,27,28,29,2.4284475281873377
whisper-large-v3,5348024557570815_chunk_1_enhanced,S4258707300341769,control,5.3250208333,0.125,0.020833333333333332,0.10416666666666667,1,0,0,7,8,8,1.5023415401442237
whisper-large-v3,5348024557570821_chunk_1_enhanced,S4258707300341769,control,14.9190208333,0.42857142857142855,0.1919191919191919,0.23665223665223664,9,0,0,12,21,21,1.4075990800366034
whisper-large-v3,5348024557570851_chunk_7_enhanced,S4258707300341769,control,10.496,0.2962962962962963,0.08943089430894309,0.2068654019873532,6,1,1,20,27,27,2.5724085365853657
whisper-large-v3,5348024557570854_chunk_4_enhanced,S4258707300341769,control,5.825,0.2727272727272727,0.12195121951219512,0.1507760532150776,2,1,0,8,11,10,1.888412017167382
whisper-large-v3,5348024557570857_chunk_6_enhanced,S4258707300341769,control,8.5890208333,0.10526315789473684,0.045454545454545456,0.05980861244019138,2,0,0,17,19,19,2.212126430795952
whisper-large-v3,5348024557572367_chunk_3_enhanced,S4256858600338247,control,5.151,0.47058823529411764,0.3333333333333333,0.13725490196078433,6,2,0,9,17,15,3.3003300330033003
whisper-large-v3,5348024557572379_chunk_5_enhanced,S4256858600338247,control,1.408,0.3333333333333333,0.047619047619047616,0.2857142857142857,1,1,0,4,6,5,4.261363636363637
whisper-large-v3,5348024557572381_chunk_4_enhanced,S4256858600338247,control,5.1500208333,0.4090909090909091,0.14285714285714285,0.26623376623376627,9,0,0,13,22,22,4.271827379366729
whisper-large-v3,5348024557572386_chunk_3_enhanced,S4256858600338247,control,8.491,0.13043478260869565,0.05825242718446602,0.07218235542422963,2,1,0,20,23,22,2.708750441644094
whisper-large-v3,5348024557572386_chunk_6_enhanced,S4256858600338247,control,15.0380208333,0.3125,0.16165413533834586,0.15084586466165414,11,9,0,44,64,55,4.255879195105198
whisper-large-v3,5348024557572391_chunk_4_enhanced,S4256858600338247,control,5.082,0.23076923076923078,0.06349206349206349,0.1672771672771673,3,0,0,10,13,13,2.558048012593467
whisper-large-v3,5348024557573198_chunk_1_enhanced,S4257481100329795,control,10.651,0.3333333333333333,0.08181818181818182,0.25151515151515147,6,1,0,14,21,20,1.9716458548493099
whisper-large-v3,5348024557573207_chunk_1_enhanced,S4257481100329795,control,9.6550208333,0.4,0.12371134020618557,0.27628865979381445,7,0,1,13,20,21,2.071461092141857
whisper-large-v3,5348024557573208_chunk_1_enhanced,S4257481100329795,control,2.2180208333,0.2,0.045454545454545456,0.15454545454545454,1,0,0,4,5,5,2.254261964059614
whisper-large-v3,5348024557573214_chunk_1_enhanced,S4257481100329795,control,17.603,0.6216216216216216,0.35802469135802467,0.26359693026359693,10,12,1,15,37,26,2.1019144464011816
whisper-large-v3,5348024557573227_chunk_1_enhanced,S4257481100329795,control,9.5670208333,0.3181818181818182,0.08888888888888889,0.22929292929292927,7,0,0,15,22,22,2.299566435919574
whisper-large-v3,5348024557573246_chunk_3_enhanced,S4257481100329795,control,5.928,0.23529411764705882,0.07692307692307693,0.1583710407239819,4,0,0,13,17,17,2.8677462887989202
whisper-large-v3,5348024557573251_chunk_1_enhanced,S4257481100329795,control,7.335,0.25,0.10344827586206896,0.14655172413793105,5,0,0,15,20,20,2.7266530334014996
whisper-large-v3,5348024557573252_chunk_6_enhanced,S4257481100329795,control,8.6160208333,0.08,0.034482758620689655,0.04551724137931035,1,1,0,23,25,24,2.901571442745086
whisper-large-v3,5348024557573255_chunk_3_enhanced,S4257481100329795,control,5.1530208333,0.1875,0.0684931506849315,0.1190068493150685,3,0,0,13,16,16,3.1049748327436086
whisper-large-v3,5348024557573257_chunk_3_enhanced,S4257481100329795,control,11.872,0.19444444444444445,0.12048192771084337,0.07396251673360107,4,3,0,29,36,33,3.032345013477089
whisper-large-v3,5348024557573259_chunk_3_enhanced,S4257481100329795,control,13.145,0.1111111111111111,0.03208556149732621,0.0790255496137849,5,0,0,40,45,45,3.423354887790034
whisper-large-v3,5348024557573259_chunk_5_enhanced,S4257481100329795,control,10.382,0.37037037037037035,0.11811023622047244,0.2522601341498979,9,1,0,17,27,26,2.6006549797726835
whisper-large-v3,5348024557574547_chunk_2_enhanced,S4259948800364592,control,6.782,0.25,0.17708333333333334,0.07291666666666666,4,1,0,15,20,19,2.948982601002654
whisper-large-v3,5348024557574548_chunk_1_enhanced,S4259948800364592,control,13.5990208333,0.16666666666666666,0.06111111111111111,0.10555555555555554,5,2,0,35,42,40,3.088457655506664
whisper-large-v3,5348024557575175_chunk_2_enhanced,S4259948800364592,control,9.5700208333,0.24,0.11403508771929824,0.12596491228070175,6,0,0,19,25,25,2.6123245116676856
whisper-large-v3,5348024557575201_chunk_1_enhanced,S4257500400373192,control,10.272,0.6875,0.27710843373493976,0.41039156626506024,11,0,0,5,16,16,1.557632398753894
whisper-large-v3,5348024557575346_chunk_2_enhanced,S4258295900338426,control,6.6880208333,0.3333333333333333,0.10714285714285714,0.22619047619047616,4,0,0,8,12,12,1.7942527840600289
whisper-large-v3,5348024557575346_chunk_4_enhanced,S4258295900338426,control,6.6890208333,0.18181818181818182,0.18518518518518517,-0.0033670033670033517,1,1,0,9,11,10,1.6444858334479424
whisper-large-v3,5348024557575361_chunk_4_enhanced,S4258295900338426,control,6.207,0.07692307692307693,0.015151515151515152,0.061771561771561775,1,0,0,12,13,13,2.0944095376188177
whisper-large-v3,5348024557575368_chunk_2_enhanced,S4258295900338426,control,8.5120208333,0.35,0.07608695652173914,0.27391304347826084,6,1,0,13,20,19,2.3496183094098773
whisper-large-v3,5348024557575368_chunk_5_enhanced,S4258295900338426,control,11.2960208333,0.17391304347826086,0.046296296296296294,0.12761674718196458,4,0,0,19,23,23,2.0361152249469443
whisper-large-v3,5348024557576036_chunk_1_enhanced,S4259922000364800,control,17.7260208333,0.2962962962962963,0.09398496240601503,0.20231133389028125,14,2,0,38,54,52,3.0463689796954263
whisper-large-v3,5348024557576036_chunk_3_enhanced,S4259922000364800,control,5.201,0.3333333333333333,0.07692307692307693,0.2564102564102564,6,0,0,12,18,18,3.460872909055951
whisper-large-v3,5348024557576037_chunk_2_enhanced,S4259922000364800,control,12.5440208333,0.21428571428571427,0.0582010582010582,0.15608465608465608,8,1,0,33,42,41,3.3482087249492327
whisper-large-v3,5348024557576190_chunk_1_enhanced,S4259410600330024,60+,16.8990208333,0.2,0.06790123456790123,0.13209876543209878,7,0,0,28,35,35,2.071125915830076
whisper-large-v3,5348024557576191_chunk_1_enhanced,S4259410600330024,60+,12.884,0.34615384615384615,0.08823529411764706,0.25791855203619907,8,1,0,17,26,25,2.018006830176964
whisper-large-v3,5348024557576194_chunk_1_enhanced,S4259410600330024,60+,3.543,0.5,0.16,0.33999999999999997,3,0,0,3,6,6,1.6934801016088061
whisper-large-v3,5348024557576204_chunk_1_enhanced,S4259410600330024,60+,13.9470208333,0.25,0.05952380952380952,0.19047619047619047,4,0,0,12,16,16,1.1471984010949703
whisper-large-v3,5348024557576219_chunk_1_enhanced,S4259410600330024,60+,8.124,0.3684210526315789,0.0851063829787234,0.2833146696528555,7,0,0,12,19,19,2.3387493845396357
whisper-large-v3,5348024557576219_chunk_2_enhanced,S4259410600330024,60+,6.3450208333,0.14285714285714285,0.03508771929824561,0.10776942355889724,2,0,0,12,14,14,2.206454536212878
whisper-large-v3,5348024557576219_chunk_3_enhanced,S4259410600330024,60+,17.7500208333,0.22580645161290322,0.057971014492753624,0.1678354371201496,7,0,0,24,31,31,1.74647682338729
whisper-large-v3,5348024557576219_chunk_5_enhanced,S4259410600330024,60+,15.7250208333,0.11428571428571428,0.0440251572327044,0.07026055705300988,4,0,0,31,35,35,2.2257522181390343
whisper-large-v3,5348024557576222_chunk_1_enhanced,S4259410600330024,60+,7.222,0.35294117647058826,0.08333333333333333,0.26960784313725494,6,0,0,11,17,17,2.3539185821102184
whisper-large-v3,5348024557576222_chunk_2_enhanced,S4259410600330024,60+,18.3580208333,0.26666666666666666,0.08438818565400844,0.18227848101265823,14,1,1,45,60,60,3.268326174418799
whisper-large-v3,5348024557576222_chunk_3_enhanced,S4259410600330024,60+,10.335,0.4482758620689655,0.15267175572519084,0.29560410634377465,10,1,2,18,29,30,2.8059990324141264
whisper-large-v3,5348024557576222_chunk_4_enhanced,S4259410600330024,60+,12.4130208333,0.22857142857142856,0.056338028169014086,0.17223340040241447,8,0,0,27,35,35,2.8196198548307163
whisper-large-v3,5348024557576225_chunk_1_enhanced,S4259410600330024,60+,5.965,0.5454545454545454,0.2033898305084746,0.3420647149460708,6,0,0,5,11,11,1.8440905280804694
whisper-large-v3,5348024557576226_chunk_1_enhanced,S4259410600330024,60+,13.598,0.4117647058823529,0.09090909090909091,0.320855614973262,7,0,0,10,17,17,1.2501838505662597
whisper-large-v3,5348024557576227_chunk_1_enhanced,S4259410600330024,60+,7.4150208333,0.46153846153846156,0.14285714285714285,0.3186813186813187,6,0,0,7,13,13,1.7531980411462238
whisper-large-v3,5348024557576228_chunk_1_enhanced,S4259410600330024,60+,7.1880208333,0.5454545454545454,0.12962962962962962,0.41582491582491576,6,0,0,5,11,11,1.530323889580316
whisper-large-v3,5348024557576235_chunk_5_enhanced,S4259410600330024,60+,9.6650208333,0.3333333333333333,0.0891089108910891,0.2442244224422442,6,2,0,16,24,22,2.4831814037389406
whisper-large-v3,5348024557576235_chunk_7_enhanced,S4259410600330024,60+,11.777,0.3333333333333333,0.12408759124087591,0.2092457420924574,9,1,1,23,33,33,2.802071834932496
whisper-large-v3,5348024557576236_chunk_2_enhanced,S4259410600330024,60+,5.1240208333,0.3076923076923077,0.125,0.1826923076923077,3,1,0,9,13,12,2.5370700906435752
whisper-large-v3,5348024557576236_chunk_4_enhanced,S4259410600330024,60+,7.4320208333,0.3888888888888889,0.14606741573033707,0.24282147315855182,7,0,0,11,18,18,2.4219523066120843
whisper-large-v3,5348024557576237_chunk_1_enhanced,S4259410600330024,60+,7.335,0.6153846153846154,0.19047619047619047,0.42490842490842495,8,0,0,5,13,13,1.7723244717109747
whisper-large-v3,5348024557576237_chunk_2_enhanced,S4259410600330024,60+,10.465,0.42105263157894735,0.13953488372093023,0.2815177478580171,7,0,1,12,19,20,1.815575728619207
whisper-large-v3,5348024557576237_chunk_3_enhanced,S4259410600330024,60+,6.561,0.5,0.18888888888888888,0.3111111111111111,8,0,3,14,22,25,3.353147386069197
whisper-large-v3,5348024557576237_chunk_4_enhanced,S4259410600330024,60+,9.231,0.391304347826087,0.33636363636363636,0.05494071146245061,9,0,0,14,23,23,2.4916043765572526
whisper-large-v3,5348024557576237_chunk_6_enhanced,S4259410600330024,60+,24.0630208333,0.32786885245901637,0.2463768115942029,0.08149204086481346,17,2,1,42,61,60,2.5350100647207254
whisper-large-v3,5348024557576238_chunk_1_enhanced,S4259410600330024,60+,10.624,0.34782608695652173,0.14285714285714285,0.20496894409937888,8,0,0,15,23,23,2.164909638554217
whisper-large-v3,5348024557576238_chunk_3_enhanced,S4259410600330024,60+,13.8880208333,0.16216216216216217,0.06622516556291391,0.09593699659924826,5,1,0,31,37,36,2.6641665104132946
whisper-large-v3,5348024557576238_chunk_4_enhanced,S4259410600330024,60+,8.033,0.25,0.08450704225352113,0.16549295774647887,4,0,0,12,16,16,1.9917838914477781
